id,_description,_artist,_source,_material,_dimensions,_journal-id,_date-artwork,year,keywords,_link-dfkv,_iiif-link,_journal-name
ILLU_10397_151_0,,,,,,1368,,1910,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10397,https://digi.ub.uni-heidelberg.de/diglit/kfa1909_1910/171,Die Kunst für Alle
ILLU_10615_515_0,,,,,,1368,,1904,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10615,https://digi.ub.uni-heidelberg.de/diglit/kfa1903_1904/541,Die Kunst für Alle
ILLU_14960_64_3,,,,,,1473,,1923,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14960,https://gallica.bnf.fr/ark:/12148/bpt6k4226201s/f64,L'Amour de l'art
ILLU_15345_89_0,,,,,,1279,,1902,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15345,https://gallica.bnf.fr/ark:/12148/bpt6k5839096f/canvas/f89,Art et Décoration. Revue mensuelle d'art moderne
ILLU_14297_332_0,,,,,,1302,,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14297,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f332,Cahiers d'art
ILLU_15291_377_0,,,,,,1408,,1909,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/15291,https://gallica.bnf.fr/ark:/12148/bpt6k6111270c/f377,Gazette des Beaux-Arts
ILLU_13341_179_0,,,,,,1351,,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13341,https://digi.ub.uni-heidelberg.de/diglit/dkd1927_1928/191,Deutsche Kunst und Dekoration
ILLU_12037_164_5,,,,,,1384,,1935,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12037,https://digi.ub.uni-heidelberg.de/diglit/wk1935/80,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_13387_388_0,,,,,,1351,,1930,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13387,https://digi.ub.uni-heidelberg.de/diglit/dkd1929_1930/396,Deutsche Kunst und Dekoration
ILLU_14952_61_0,,,,,,1473,,1921,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14952,https://gallica.bnf.fr/ark:/12148/bpt6k4226018c/f61,L'Amour de l'art
ILLU_14986_336_1,,,,,,1473,,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14986,https://gallica.bnf.fr/ark:/12148/bpt6k4226026x/canvas/f336,L'Amour de l'art
ILLU_11318_589_0,,,,,,1438,,1914,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11318,https://digi.ub.uni-heidelberg.de/diglit/kk1914/652,Kunst und Künstler
ILLU_10792_295_0,,,,,,1368,,1892,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10792,https://digi.ub.uni-heidelberg.de/diglit/kfa1891_1892/373,Die Kunst für Alle
ILLU_14310_238_2,,,,,,1302,,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14310,https://gallica.bnf.fr/ark:/12148/bpt6k4226316k/canvas/f238,Cahiers d'art
ILLU_11447_105_0,,,,,,1336,,1930,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11447,https://digi.ub.uni-heidelberg.de/diglit/cicerone1930/131,Der Cicerone
ILLU_15986_439_1,,,,,,1302,,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15986,https://gallica.bnf.fr/ark:/12148/bpt6k97952378/canvas/f439,Cahiers d'art
ILLU_11390_727_1,,,,,,1336,,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11390,https://digi.ub.uni-heidelberg.de/diglit/cicerone1928/763,Der Cicerone
ILLU_14982_429_2,,,,,,1473,,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14982,https://gallica.bnf.fr/ark:/12148/bpt6k42262130/canvas/f429,L'Amour de l'art
ILLU_11340_640_0,,,,,,1336,,1922,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11340,https://digi.ub.uni-heidelberg.de/diglit/cicerone1922/662,Der Cicerone
ILLU_13284_217_0,,,,,,1351,,1920,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/13284,https://digi.ub.uni-heidelberg.de/diglit/dkd1920/233,Deutsche Kunst und Dekoration
ILLU_12220_3103_1,,,,,,1384,,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12220,https://digi.ub.uni-heidelberg.de/diglit/wk1932/189,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_11425_325_0,,,,,,1336,,1927,Sculpture,https://dfkv.dfkg.org/ng/index.html#/records/11425,https://digi.ub.uni-heidelberg.de/diglit/cicerone1927/347,Der Cicerone
ILLU_12014_483_1,,,,,,1384,,1937,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12014,https://digi.ub.uni-heidelberg.de/diglit/wk1937/203,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_10356_430_0,,,,,,1336,,1930,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/10356,https://digi.ub.uni-heidelberg.de/diglit/cicerone1930/462,Der Cicerone
ILLU_15312_23_0,,,,,,1476,,1882,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15312,https://gallica.bnf.fr/ark:/12148/bpt6k10557720/f23,L'Art
ILLU_14297_330_2,,,,,,1302,,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14297,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f330,Cahiers d'art
ILLU_14592_234_0,,,,,,1476,,1879,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14592,https://gallica.bnf.fr/ark:/12148/bpt6k1055746h/f234,L'Art
ILLU_13058_318_0,,,,,,1351,,1909,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13058,https://digi.ub.uni-heidelberg.de/diglit/dkd1909/342,Deutsche Kunst und Dekoration
ILLU_13075_298_0,,,,,,1351,,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13075,https://digi.ub.uni-heidelberg.de/diglit/dkd1912/313,Deutsche Kunst und Dekoration
ILLU_13067_5_1,,,,,,1351,,1911,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13067,https://digi.ub.uni-heidelberg.de/diglit/dkd1911_1912/19,Deutsche Kunst und Dekoration
ILLU_10530_293_0,,,,,,1368,,1887,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10530,https://digi.ub.uni-heidelberg.de/diglit/kfa1887/367,Die Kunst für Alle
ILLU_13290_292_0,,,,,,1351,,1921,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13290,https://digi.ub.uni-heidelberg.de/diglit/dkd1921/310,Deutsche Kunst und Dekoration
ILLU_14308_123_1,,,,,,1302,,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14308,https://gallica.bnf.fr/ark:/12148/bpt6k4226316k/canvas/f123,Cahiers d'art
ILLU_16369_2_1,,,,,,1311,,1947,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/16369,https://gallica.bnf.fr/ark:/12148/bpt6k4749399j/f2,Combat
ILLU_15358_231_9,,,,,,1408,,1909,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15358,https://gallica.bnf.fr/ark:/12148/bpt6k6111270c/f231,Gazette des Beaux-Arts
ILLU_14952_63_2,,,,,,1473,,1921,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14952,https://gallica.bnf.fr/ark:/12148/bpt6k4226018c/f63,L'Amour de l'art
ILLU_12009_27282_1,,,,,,1384,,1936,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12009,https://digi.ub.uni-heidelberg.de/diglit/wk1936/116,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_15698_150_2,,,,,,1479,,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15698,https://gallica.bnf.fr/ark:/12148/bpt6k6106552r/f150,L'Art et les artistes
ILLU_15691_125_0,,,,,,1479,,1911,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15691,https://gallica.bnf.fr/ark:/12148/bpt6k6100854r/f125,L'Art et les artistes
ILLU_12011_13_0,,,,,,1384,,1937,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12011,https://digi.ub.uni-heidelberg.de/diglit/wk1937/11,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_10447_146_0,,,,,,1438,,1903,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10447,https://digi.ub.uni-heidelberg.de/diglit/kk1904/152,Kunst und Künstler
ILLU_13078_142_1,,,,,,1351,,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13078,https://digi.ub.uni-heidelberg.de/diglit/dkd1912_1913/156,Deutsche Kunst und Dekoration
ILLU_13330_300_0,,,,,,1351,,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13330,https://digi.ub.uni-heidelberg.de/diglit/dkd1926_1927/310,Deutsche Kunst und Dekoration
ILLU_15409_357_0,,,,,,1600,,1898,Sculpture,https://dfkv.dfkg.org/ng/index.html#/records/15409,https://gallica.bnf.fr/ark:/12148/bpt6k6143552x/canvas/f357,Revue des arts décoratifs
ILLU_14289_276_3,,,,,,1302,,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14289,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f276,Cahiers d'art
ILLU_15357_131_0,,,,,,1408,,1909,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15357,https://gallica.bnf.fr/ark:/12148/bpt6k6111270c/canvas/f131,Gazette des Beaux-Arts
ILLU_14970_235_1,,,,,,1473,,1925,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14970,https://gallica.bnf.fr/ark:/12148/bpt6k4226254x/f235,L'Amour de l'art
ILLU_12412_838_0,,,,,,1397,,1921,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12412,https://digi.ub.uni-heidelberg.de/diglit/feuer1919_1920/920,Feuer
ILLU_11550_262_0,,,,,,1438,,1925,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11550,https://digi.ub.uni-heidelberg.de/diglit/kk1925/277,Kunst und Künstler
ILLU_10672_25_0,,,,,,1438,,1906,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10672,https://digi.ub.uni-heidelberg.de/diglit/kk1907/39,Kunst und Künstler
ILLU_11475_69_0,,,,,,1438,,1921,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/11475,https://digi.ub.uni-heidelberg.de/diglit/kk1922/86,Kunst und Künstler
ILLU_15358_231_8,,,,,,1408,,1909,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15358,https://gallica.bnf.fr/ark:/12148/bpt6k6111270c/f231,Gazette des Beaux-Arts
ILLU_16369_2_0,,,,,,1311,,1947,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/16369,https://gallica.bnf.fr/ark:/12148/bpt6k4749399j/f2,Combat
ILLU_14308_123_0,,,,,,1302,,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14308,https://gallica.bnf.fr/ark:/12148/bpt6k4226316k/canvas/f123,Cahiers d'art
ILLU_14993_132_2,,,,,,1302,,1927,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/14993,https://gallica.bnf.fr/ark:/12148/bpt6k97952378/canvas/f132,Cahiers d'art
ILLU_12009_27282_0,,,,,,1384,,1936,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12009,https://digi.ub.uni-heidelberg.de/diglit/wk1936/116,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_11305_407_0,,,,,,1438,,1913,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11305,https://digi.ub.uni-heidelberg.de/diglit/kk1913/416,Kunst und Künstler
ILLU_13279_14_0,,,,,,1351,,1919,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13279,https://digi.ub.uni-heidelberg.de/diglit/dkd1919_1920/28,Deutsche Kunst und Dekoration
ILLU_13266_234_0,,,,,,1351,,1913,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/13266,https://digi.ub.uni-heidelberg.de/diglit/dkd1913_1914/246,Deutsche Kunst und Dekoration
ILLU_15396_161_0,,,,,,1279,,1926,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/15396,https://gallica.bnf.fr/ark:/12148/bpt6k6139554b/canvas/f161,Art et Décoration. Revue mensuelle d'art moderne
ILLU_14963_190_0,,,,,,1473,,1923,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/14963,https://gallica.bnf.fr/ark:/12148/bpt6k4226201s/f190,L'Amour de l'art
ILLU_15310_321_0,,,,,,1476,,1880,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15310,https://gallica.bnf.fr/ark:/12148/bpt6k1055756w/f321,L'Art
ILLU_11290_365_0,,,,,,1438,,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11290,https://digi.ub.uni-heidelberg.de/diglit/kk1913/376,Kunst und Künstler
ILLU_13257_159_1,,,,,,1351,,1904,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13257,https://digi.ub.uni-heidelberg.de/diglit/dkd1903_1904/170,Deutsche Kunst und Dekoration
ILLU_15949_76_1,,,,,,1302,,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15949,https://gallica.bnf.fr/ark:/12148/bpt6k9796461x/canvas/f76,Cahiers d'art
ILLU_11892_30317_0,,,,,,1384,,1939,Sculpture,https://dfkv.dfkg.org/ng/index.html#/records/11892,https://digi.ub.uni-heidelberg.de/diglit/wk1939/151,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_12014_483_0,,,,,,1384,,1937,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12014,https://digi.ub.uni-heidelberg.de/diglit/wk1937/203,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_10934_345_0,,,,,,1368,,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10934,https://digi.ub.uni-heidelberg.de/diglit/kfa1911_1912/373,Die Kunst für Alle
ILLU_12220_3103_0,,,,,,1384,,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12220,https://digi.ub.uni-heidelberg.de/diglit/wk1932/189,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_11340_640_1,,,,,,1336,,1922,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11340,https://digi.ub.uni-heidelberg.de/diglit/cicerone1922/662,Der Cicerone
ILLU_14318_316_0,,,,,,1302,,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14318,https://gallica.bnf.fr/ark:/12148/bpt6k9796461x/canvas/f316,Cahiers d'art
ILLU_11390_727_0,,,,,,1336,,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11390,https://digi.ub.uni-heidelberg.de/diglit/cicerone1928/763,Der Cicerone
ILLU_10944_366_0,,,,,,1368,,1913,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10944,https://digi.ub.uni-heidelberg.de/diglit/kfa1912_1913/408,Die Kunst für Alle
ILLU_15696_264_1,,,,,,1479,,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15696,https://gallica.bnf.fr/ark:/12148/bpt6k6100854r/f264,L'Art et les artistes
ILLU_10875_305_0,,,,,,1438,,1903,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10875,https://digi.ub.uni-heidelberg.de/diglit/kk1904/312,Kunst und Künstler
ILLU_11546_26_0,,,,,,1438,,1924,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11546,https://digi.ub.uni-heidelberg.de/diglit/kk1925/41,Kunst und Künstler
ILLU_14315_169_0,,,,,,1302,,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14315,https://gallica.bnf.fr/ark:/12148/bpt6k9796461x/canvas/f169,Cahiers d'art
ILLU_14310_238_3,,,,,,1302,,1931,Sculpture,https://dfkv.dfkg.org/ng/index.html#/records/14310,https://gallica.bnf.fr/ark:/12148/bpt6k4226316k/canvas/f238,Cahiers d'art
ILLU_11374_403_0,,,,,,1336,,1926,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11374,https://digi.ub.uni-heidelberg.de/diglit/cicerone1926/419,Der Cicerone
ILLU_14289_274_1,,,,,,1302,,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14289,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f274,Cahiers d'art
ILLU_12436_270_0,,,,,,1351,,1931,Sculpture,https://dfkv.dfkg.org/ng/index.html#/records/12436,https://digi.ub.uni-heidelberg.de/diglit/dkd1931/292,Deutsche Kunst und Dekoration
ILLU_12182_210_0,,,,,,1384,,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12182,https://digi.ub.uni-heidelberg.de/diglit/wk1931/30,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_11316_487_0,,,,,,1438,,1914,Sculpture,https://dfkv.dfkg.org/ng/index.html#/records/11316,https://digi.ub.uni-heidelberg.de/diglit/kk1914/538,Kunst und Künstler
ILLU_12240_2102_2,,,,,,1384,,1933,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/12240,https://digi.ub.uni-heidelberg.de/diglit/wk1933/90,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_13393_234_0,,,,,,1351,,1930,Sculpture,https://dfkv.dfkg.org/ng/index.html#/records/13393,https://digi.ub.uni-heidelberg.de/diglit/dkd1930/244,Deutsche Kunst und Dekoration
ILLU_15345_74_1,,,,,,1279,,1902,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15345,https://gallica.bnf.fr/ark:/12148/bpt6k5839096f/canvas/f74,Art et Décoration. Revue mensuelle d'art moderne
ILLU_12037_164_4,,,,,,1384,,1935,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12037,https://digi.ub.uni-heidelberg.de/diglit/wk1935/80,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_13262_220_0,,,,,,1351,,1905,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13262,https://digi.ub.uni-heidelberg.de/diglit/dkd1904_1905/227,Deutsche Kunst und Dekoration
ILLU_14960_64_2,,,,,,1473,,1923,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14960,https://gallica.bnf.fr/ark:/12148/bpt6k4226201s/f64,L'Amour de l'art
ILLU_15316_533_0,,,,,,1476,,1884,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15316,https://gallica.bnf.fr/ark:/12148/bpt6k891986w/f533,L'Art
ILLU_14297_332_1,,,,,,1302,,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14297,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f332,Cahiers d'art
ILLU_14963_192_2,,,,,,1473,,1923,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/14963,https://gallica.bnf.fr/ark:/12148/bpt6k4226201s/f192,L'Amour de l'art
ILLU_12430_6_0,,,,,,1351,,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12430,https://digi.ub.uni-heidelberg.de/diglit/dkd1931/20,Deutsche Kunst und Dekoration
ILLU_16299_336_1,,,,,,1302,,1947,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/16299,https://gallica.bnf.fr/ark:/12148/bpt6k42260903/canvas/f336,Cahiers d'art
ILLU_11405_842_2,,,,,,1336,,1923,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11405,https://digi.ub.uni-heidelberg.de/diglit/cicerone1923/868,Der Cicerone
ILLU_13306_114_0,,,,,,1351,,1925,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/13306,https://digi.ub.uni-heidelberg.de/diglit/dkd1925/128,Deutsche Kunst und Dekoration
ILLU_10739_328_0,,,,,,1368,,1894,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10739,https://digi.ub.uni-heidelberg.de/diglit/kfa1893_1894/412,Die Kunst für Alle
ILLU_12227_3902_1,,,,,,1384,,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12227,https://digi.ub.uni-heidelberg.de/diglit/wk1932/224,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_14972_417_0,,,,,,1473,,1925,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14972,https://gallica.bnf.fr/ark:/12148/bpt6k4226254x/f417,L'Amour de l'art
ILLU_13323_338_0,,,,,,1351,,1926,Sculpture,https://dfkv.dfkg.org/ng/index.html#/records/13323,https://digi.ub.uni-heidelberg.de/diglit/dkd1926/352,Deutsche Kunst und Dekoration
ILLU_12659_45_0,,,,,,1336,,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12659,https://digi.ub.uni-heidelberg.de/diglit/cicerone1927/67,Der Cicerone
ILLU_10708_141_0,,,,,,1438,,1909,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10708,https://digi.ub.uni-heidelberg.de/diglit/kk1910/152,Kunst und Künstler
ILLU_15892_142_1,,,,,,1477,,1905,Sculpture,https://dfkv.dfkg.org/ng/index.html#/records/15892,https://gallica.bnf.fr/ark:/12148/bpt6k1204557d/canvas/f142,L'Art décoratif
ILLU_15684_246_1,,,,,,1479,,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15684,https://gallica.bnf.fr/ark:/12148/bpt6k6100847m/f246,L'Art et les artistes
ILLU_14377_350_1,,,,,,1302,,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14377,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f350,Cahiers d'art
ILLU_11290_414_1,,,,,,1438,,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11290,https://digi.ub.uni-heidelberg.de/diglit/kk1913/425,Kunst und Künstler
ILLU_12035_113_0,,,,,,1384,,1935,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12035,https://digi.ub.uni-heidelberg.de/diglit/wk1935/55,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_14594_373_1,,,,,,1476,,1880,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14594,https://gallica.bnf.fr/ark:/12148/bpt6k10557542/f373,L'Art
ILLU_12600_4924_1,,,,,,1384,,1930,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12600,https://digi.ub.uni-heidelberg.de/diglit/wk1930/172,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_10749_336_0,,,,,,1569,,1896,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10749,https://digi.ub.uni-heidelberg.de/diglit/pan1895_96_2/249,Pan
ILLU_10366_49_0,,,,,,1368,,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10366,https://digi.ub.uni-heidelberg.de/diglit/kfa1929_1930/59,Die Kunst für Alle
ILLU_14298_416_0,,,,,,1302,,1929,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/14298,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f416,Cahiers d'art
ILLU_13049_422_0,,,,,,1351,,1901,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13049,https://digi.ub.uni-heidelberg.de/diglit/dkd1901/125,Deutsche Kunst und Dekoration
ILLU_13054_159_0,,,,,,1351,,1905,Architecture_decoration,https://dfkv.dfkg.org/ng/index.html#/records/13054,https://digi.ub.uni-heidelberg.de/diglit/dkd1905_1906/165,Deutsche Kunst und Dekoration
ILLU_13330_298_0,,,,,,1351,,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13330,https://digi.ub.uni-heidelberg.de/diglit/dkd1926_1927/308,Deutsche Kunst und Dekoration
ILLU_12202_515208_1,,,,,,1384,,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12202,https://digi.ub.uni-heidelberg.de/diglit/wk1931/484,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_11584_215_0,,,,,,1438,,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11584,https://digi.ub.uni-heidelberg.de/diglit/kk1928/241,Kunst und Künstler
ILLU_14957_193_0,,,,,,1473,,1922,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14957,https://gallica.bnf.fr/ark:/12148/bpt6k4226049x/f193,L'Amour de l'art
ILLU_14378_364_0,,,,,,1302,,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14378,https://gallica.bnf.fr/ark:/12148/bpt6k9795256m/canvas/f364,Cahiers d'art
ILLU_11397_544_2,,,,,,1336,,1923,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11397,https://digi.ub.uni-heidelberg.de/diglit/cicerone1923/568,Der Cicerone
ILLU_14964_254_0,,,,,,1473,,1923,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14964,https://gallica.bnf.fr/ark:/12148/bpt6k4226201s/canvas/f254,L'Amour de l'art
ILLU_12408_151_0,,,,,,1397,,1919,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12408,https://digi.ub.uni-heidelberg.de/diglit/feuer1919_1920/197,Feuer
ILLU_13053_554_1,,,,,,1351,,1903,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13053,https://digi.ub.uni-heidelberg.de/diglit/dkd1903/266,Deutsche Kunst und Dekoration
ILLU_13272_170_0,,,,,,1351,,1914,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13272,https://digi.ub.uni-heidelberg.de/diglit/dkd1914/178,Deutsche Kunst und Dekoration
ILLU_11890_205_0,,,,,,1384,,1938,Sculpture,https://dfkv.dfkg.org/ng/index.html#/records/11890,https://digi.ub.uni-heidelberg.de/diglit/wk1938/19,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_15024_20_0,,,,,,1488,,1920,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15024,https://gallica.bnf.fr/ark:/12148/bpt6k61110268/canvas/f20,Le Bulletin de la vie artistique (1919-1926)
ILLU_13282_331_0,,,,,,1351,,1919,Sculpture,https://dfkv.dfkg.org/ng/index.html#/records/13282,https://digi.ub.uni-heidelberg.de/diglit/dkd1919_1920/345,Deutsche Kunst und Dekoration
ILLU_11540_82_0,,,,,,1368,,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11540,https://digi.ub.uni-heidelberg.de/diglit/kfa1932_1933/93,Die Kunst für Alle
ILLU_13380_274_0,,,,,,1351,,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13380,https://digi.ub.uni-heidelberg.de/diglit/dkd1929/284,Deutsche Kunst und Dekoration
ILLU_15305_18_1,,,,,,1476,,1879,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15305,https://gallica.bnf.fr/ark:/12148/bpt6k1055750d/f18,L'Art
ILLU_10698_321_0,,,,,,1368,,1897,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10698,https://digi.ub.uni-heidelberg.de/diglit/kfa1896_1897/404,Die Kunst für Alle
ILLU_11472_105_0,,,,,,1438,,1920,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11472,https://digi.ub.uni-heidelberg.de/diglit/kk1921/117,Kunst und Künstler
ILLU_11308_48_0,,,,,,1438,,1913,Sculpture,https://dfkv.dfkg.org/ng/index.html#/records/11308,https://digi.ub.uni-heidelberg.de/diglit/kk1914/63,Kunst und Künstler
ILLU_15345_90_0,,,,,,1279,,1902,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15345,https://gallica.bnf.fr/ark:/12148/bpt6k5839096f/canvas/f90,Art et Décoration. Revue mensuelle d'art moderne
