ID,Volume_ID,_journal-id,liens iiif,liens de citation (page),liens de citation (volume),bibliographie
12500,5202,1421.0,,,,"5.1924, S. 462-465"
12494,5203,1421.0,,,,"5.1924, S. 57-60"
11696,5204,1339.0,,,,"5.1925.1, S. 32-40"
11707,5205,1339.0,,,,"5.1925.10, S. 874-876"
11708,5206,1339.0,,,,"5.1925.11, S. 991-993"
11697,5207,1339.0,,,,"5.1925.2, S. 112-113"
12691,5208,1339.0,,,,"5.1925.2, S. 132-135"
11698,5209,1339.0,,,,"5.1925.2, S. 137-146"
11699,5210,1339.0,,,,"5.1925.2, S. 172-173"
11700,5211,1339.0,,,,"5.1925.3, S. 244-248"
12692,5212,1339.0,,,,"5.1925.3, S. 264-265"
11701,5213,1339.0,,,,"5.1925.4, S. 298-299"
11702,5214,1339.0,,,,"5.1925.6, S. 517-520"
11703,5215,1339.0,,,,"5.1925.6, S. 565-567"
11704,5216,1339.0,,,,"5.1925.7, 609-612"
12693,5217,1339.0,,,,"5.1925.8, S. 682"
11705,5218,1339.0,,,,"5.1925.9, S. 796-799"
11706,5219,1339.0,,,,"5.1925.9, S. 810-813"
12187,5220,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0155.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0155,,"5.1931.13, S. 11"
12648,5221,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0158.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0158,,"5.1931.14, S. 2-3"
12186,5222,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0164.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0164,,"5.1931.14, S. 8"
12188,5223,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0190.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0190,,"5.1931.16, S. 12"
12189,5224,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0225.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0225,,"5.1931.19, S. 3"
12182,5225,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0029.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0029,,"5.1931.2, S. 9; 5.1931.3, S. 9"
12190,5226,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0244.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0244,,"5.1931.20, S. 10"
12191,5227,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0257.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0257,,"5.1931.21, S. 11"
12192,5227,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0257.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0257,,"5.1931.21, S. 11"
12194,5228,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0280.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0280,,"5.1931.23, S. 12"
12763,5229,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0275.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0275,,"5.1931.23, S. 7-8"
12196,5230,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0284.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0284,,"5.1931.24, S. 4-5"
12195,5231,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0302.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0302,,"5.1931.25, S. 10"
12207,5232,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0349.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0349,,"5.1931.31, S. 7"
12208,5233,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0378.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0378,,"5.1931.36, S. 1-2"
12197,5234,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0391.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0391,,"5.1931.38, S. 3"
12198,5235,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0396.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0396,,"5.1931.39, S. 2"
12199,5236,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0449.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0449,,"5.1931.47, S. 3"
12200,5237,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0453.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0453,,"5.1931.47, S. 7"
12201,5238,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0462.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0462,,"5.1931.49, S. 2"
12202,5239,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0479.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0479,,"5.1931.51/52, S. 3"
12203,5240,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0484.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0484,,"5.1931.51/52, S. 8"
12184,5241,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0100.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0100,,"5.1931.9, S. 10"
12185,5242,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0101.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0101,,"5.1931.9, S. 11"
12183,5243,1384.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/wk1931/canvas/0099.json,https://digi.ub.uni-heidelberg.de/diglit/wk1931/0099,,"5.1931.9, S. 9"
12735,5244,1356.0,,,,"5.1932.7, S. 523-528"
11842,5245,1356.0,,,,"5.1932.8, S. 558-574"
12067,5246,1405.0,,,,"5.1937, S. 10"
12470,5247,1405.0,,,,"5.1937, S. 147-150"
12469,5248,1405.0,,,,"5.1937, S. 162-167"
12074,5249,1405.0,,,,"5.1937, S. 27-33"
12458,5250,1405.0,,,,"5.1937, S. 37"
12473,5251,1405.0,,,,"5.1937, S. 47-53"
12456,5252,1405.0,,,,"5.1937, S. 6"
12474,5253,1405.0,,,,"5.1937, S. 60-63"
12475,5254,1405.0,,,,"5.1937, S. 65-67"
12476,5255,1405.0,,,,"5.1937, S. 68-74"
11867,5256,1385.0,,,,"5.1937/1938, S. 75-78"
12079,5257,1405.0,,,,"5.1938, S. 162-167"
12771,5258,1355.0,,,,"5.1938, S. 283-287"
12772,5259,1355.0,,,,"5.1938, S. 459"
12082,5260,1405.0,,,,"5.1938, S. 47-53"
12083,5261,1405.0,,,,"5.1938, S. 60-63"
12084,5262,1405.0,,,,"5.1938, S. 65-67"
12085,5263,1405.0,,,,"5.1938, S. 68-74"
13693,5264,1574.0,,,,"5.1940.1232, S. 2"
16946,5265,1529.0,,,,5.1945.44
16947,5266,1529.0,,,,5.1945.51
16155,5267,1278.0,,,,"5.1954.1, p. 16-17"
16158,5268,1278.0,,,,"5.1954.1, p. 30"
16160,5269,1278.0,,,,"5.1954.1, p. 37"
16156,5270,1278.0,,,,"5.1954.1, p. 18-19"
16157,5271,1278.0,,,,"5.1954.1, p. 30"
16164,5272,1278.0,,,,"5.1954.2-3, p. 13-16"
16161,5273,1278.0,,,,"5.1954.2-3, p. 55"
16278,5274,1278.0,,,,"5.1954.2-3, p. 58"
16162,5275,1278.0,,,,"5.1954.2-3, p. 59"
16165,5276,1278.0,,,,"5.1954.2-3, p. 17-20"
16166,5277,1278.0,,,,"5.1954.2-3, p. 22-24"
16167,5278,1278.0,,,,"5.1954.2-3, p. 25-27"
16168,5279,1278.0,,,,"5.1954.2-3, p. 40-41"
16163,5280,1278.0,,,,"5.1954.2-3, p. 44-45"
16172,5281,1278.0,,,,"5.1954.4-5, p. 58"
16169,5282,1278.0,,,,"5.1954.4-5, p. 59"
16171,5283,1278.0,,,,"5.1954.4-5, p. 60"
16170,5284,1278.0,,,,"5.1954.4-5, p. 61"
16126,5285,1278.0,,,,"5.1954.4-5, p. 65"
16173,5286,1278.0,,,,"5.1954.4-5, p. 44-45"
16174,5287,1278.0,,,,"5.1954.6, n.p."
16177,5288,1278.0,,,,"5.1954.6, p. 27"
16178,5289,1278.0,,,,"5.1954.6, p. 31"
16175,5290,1278.0,,,,"5.1954.6, p. 23-25"
16176,5291,1278.0,,,,"5.1954.6, p. 27"
16180,5292,1278.0,,,,5.1954.7
16182,5293,1278.0,,,,"5.1954.7, p. 1-7"
16181,5294,1278.0,,,,"5.1954.7, p. 25"
16179,5295,1278.0,,,,"5.1954.7, p. 31"
16183,5296,1278.0,,,,"5.1954.8, p. 3-10"
16254,5297,1310.0,,,,"5.1958.5, p. 39"
16253,5298,1310.0,,,,"5.1958.5, p. 40"
16257,5299,1310.0,,,,"5.1958.6, p. 41"
16256,5300,1310.0,,,,"5.1958.6, p. 47"
16259,5301,1310.0,,,,"5.1958.6, S. 11-18"
16258,5302,1310.0,,,,"5.1958.6, S. 41"
15302,5303,1476.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1055746h/canvas/f107,https://gallica.bnf.fr/ark:/12148/bpt6k1055746h/f107.item,,"5.Jg., Bd.17, 81-92"
15303,5304,1476.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1055748b/canvas/f179,https://gallica.bnf.fr/ark:/12148/bpt6k1055748b/f179.item,,"5.Jg., Bd.18, 131-134"
15304,5305,1476.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1055748b/canvas/f242,https://gallica.bnf.fr/ark:/12148/bpt6k1055748b/f242.item,,"5.Jg., Bd.18, 184-186"
15306,5306,1476.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1055750d/canvas/f319,https://gallica.bnf.fr/ark:/12148/bpt6k1055750d/f319.item,,"5.Jg., Bd.19, 263"
15305,5307,1476.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1055750d/canvas/f17,https://gallica.bnf.fr/ark:/12148/bpt6k1055750d/f17.item,,"5.Jg., Bd.19, 3-6"
14838,5315,1550.0,,x,,"50.1904.173, S. 405-419"
12958,5316,1624.0,,,,"50.1905/06, Bd. 99, S. 139-160"
12959,5317,1624.0,,,,"50.1905/06, Bd. 99, S. 896-910"
15290,5318,1408.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203172p/canvas/f80,https://gallica.bnf.fr/ark:/12148/bpt6k203172p/f80.item,,"50.1908.39, S. 78-82"
13797,5319,1293.0,,,,"50.1921.141, S. 3"
13798,5320,1293.0,,,,"50.1921.166, S. 2"
13799,5321,1293.0,,,,"50.1921.177, S. 2"
13800,5322,1293.0,,,,"50.1921.182, S. 2"
13781,5323,1293.0,,,,"50.1921.2, S. 3"
13801,5324,1293.0,,,,"50.1921.211, S. 3"
14016,5325,1293.0,,,,"50.1921.26, S. 2"
13802,5326,1293.0,,,,"50.1921.270, S. 2"
13803,5327,1293.0,,,,"50.1921.275, S. 3"
13804,5328,1293.0,,,,"50.1921.280, S. 2"
13805,5329,1293.0,,,,"50.1921.282, S. 5"
13806,5330,1293.0,,,,"50.1921.303, S. 2"
13807,5331,1293.0,,,,"50.1921.303, S. 3"
13808,5332,1293.0,,,,"50.1921.305, S. 2-3"
13809,5333,1293.0,,,,"50.1921.312, S. 2"
13810,5334,1293.0,,,,"50.1921.318, S. 3"
13811,5335,1293.0,,,,"50.1921.330, S. 2"
13813,5336,1293.0,,,,"50.1921.333, S. 3"
13812,5337,1293.0,,,,"50.1921.337, S. 3"
13814,5338,1293.0,,,,"50.1921.340, S. 5"
13815,5339,1293.0,,,,"50.1921.347, S. 3"
13816,5340,1293.0,,,,"50.1921.365, S. 3"
13817,5341,1293.0,,,,"50.1921.370, S. 3"
13818,5342,1293.0,,,,"50.1921.376, S. 3"
13819,5343,1293.0,,,,"50.1921.394, S. 5"
13820,5344,1293.0,,,,"50.1921.396, S. 5"
13821,5345,1293.0,,,,"50.1921.480, S. 3"
13822,5346,1293.0,,,,"50.1921.486, S. 5"
13786,5347,1293.0,,,,"50.1921.49, S. 3"
13823,5348,1293.0,,,,"50.1921.496, S. 2"
13824,5349,1293.0,,,,"50.1921.496, S. 3"
13782,5350,1293.0,,,,"50.1921.52, S. 3"
13825,5351,1293.0,,,,"50.1921.535, S. 2"
13921,5352,1293.0,,,,"50.1921.537, S. 3"
13826,5353,1293.0,,,,"50.1921.542, S. 2"
13827,5354,1293.0,,,,"50.1921.551, S. 2"
13828,5355,1293.0,,,,"50.1921.557, S. 2-3"
13829,5356,1293.0,,,,"50.1921.559, S. 3"
13783,5357,1293.0,,,,"50.1921.57, S. 2"
13830,5358,1293.0,,,,"50.1921.570, S. 2"
13831,5359,1293.0,,,,"50.1921.589, S. 2"
13832,5360,1293.0,,,,"50.1921.604, S. 3"
13795,5361,1293.0,,,,"50.1921.81, S. 3"
13784,5362,1293.0,,,,"50.1921.89, S. 2"
13785,5363,1293.0,,,,"50.1921.89, S. 5"
13294,5364,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1922/canvas/0129.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1922/0129,,"50.1922, S. 119-120, Abb. bis S. 129"
13295,5365,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1922/canvas/0135.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1922/0135,,"50.1922, S. 125"
13293,5366,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1922/canvas/0033.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1922/0033,,"50.1922, S. 23"
13296,5367,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1922/canvas/0259.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1922/0259,,"50.1922, S. 249-252"
13297,5368,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1922/canvas/0331.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1922/0331,,"50.1922, S. 321-328"
15396,5369,1279.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6139554b/canvas/f161,https://gallica.bnf.fr/ark:/12148/bpt6k6139554b/canvas/f161,,"50.1926, p. 150-160"
10364,5370,1368.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1934_1935/canvas/0284.json,https://digi.ub.uni-heidelberg.de/diglit/kfa1934_1935/0284,,"50.1934/1935.11, S. 259-263"
10363,5371,1368.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1934_1935/canvas/0043.json,https://digi.ub.uni-heidelberg.de/diglit/kfa1934_1935/0043,,"50.1934/1935.2, S. 33-44"
12296,5372,1622.0,,,,"50.1937.142, S. 4"
12297,5373,1622.0,,,,"50.1937.154, S. 5"
12770,5374,1622.0,,,,"50.1937.157, S. 5"
12299,5375,1622.0,,,,"50.1937.159, S. 8"
12298,5376,1622.0,,,,"50.1937.182, S. 1"
12320,5377,1565.0,,,,"50.1939.7, S. 94"
14493,5378,1608.0,,,,51
14607,5379,1602.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k871028?rk=107296;4/canvas/f,https://gallica.bnf.fr/ark:/12148/bpt6k871028?rk=107296;4,,51.1882
14839,5380,1550.0,,x,,"51.1904.175, S. 257"
14840,5381,1550.0,,x,,"51.1904.176, S. 546"
12960,5382,1624.0,,,,"51.1906, Bd. 101, S. 149-168"
12961,5383,1624.0,,,,"51.1906, Bd. 101, S. 366-377"
12962,5384,1624.0,,,,"51.1907, Bd. 101, S. 596-612"
12963,5385,1624.0,,,,"51.1907, Bd. 101, S. 809-822"
12964,5386,1624.0,,,,"51.1907, Bd. 101, S. 890-904"
12965,5387,1624.0,,,,"51.1907, Bd. 102, S. 571-585"
12966,5388,1624.0,,,,"51.1907, Bd. 102, S. 773-788"
14566,5389,1595.0,,x,,51.1908
15334,5390,1408.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6111270c/canvas/f314,https://gallica.bnf.fr/ark:/12148/bpt6k6111270c/f314.item,,"51.1909.2, S. 286-300"
15291,5391,1408.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6111270c/canvas/f371,https://gallica.bnf.fr/ark:/12148/bpt6k6111270c/f371.item,,"51.1909.2, S. 339-352"
15357,5392,1408.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6111270c/canvas/f117,https://gallica.bnf.fr/ark:/12148/bpt6k6111270c/canvas/f117,,"51.1909.2, S.103-120"
15358,5393,1408.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6111270c/canvas/f219,https://gallica.bnf.fr/ark:/12148/bpt6k6111270c/f219.item,,"51.1909.4, S. 197-216"
13865,5394,1293.0,,,,"51.1921.592, S. 2"
13840,5395,1293.0,,,,"51.1922.130, S. 2"
13841,5396,1293.0,,,,"51.1922.212, S. 2"
13842,5397,1293.0,,,,"51.1922.213, S. 3"
13843,5398,1293.0,,,,"51.1922.218, S. 3"
13930,5399,1293.0,,,,"51.1922.247, S. 2"
13844,5400,1293.0,,,,"51.1922.249, S. 2"
13845,5401,1293.0,,,,"51.1922.263, S. 3"
13847,5402,1293.0,,,,"51.1922.340, S. 3"
13848,5403,1293.0,,,,"51.1922.347, S. 3"
13833,5404,1293.0,,,,"51.1922.39, S. 2"
13849,5405,1293.0,,,,"51.1922.400, S. 3"
13850,5406,1293.0,,,,"51.1922.406, S. 2"
13851,5407,1293.0,,,,"51.1922.416, S. 3"
13852,5408,1293.0,,,,"51.1922.418, S. 3"
13853,5409,1293.0,,,,"51.1922.425, S. 5"
13854,5410,1293.0,,,,"51.1922.427, S. 2"
13855,5411,1293.0,,,,"51.1922.433, S. 2"
13856,5412,1293.0,,,,"51.1922.441, S. 2"
13857,5413,1293.0,,,,"51.1922.448, S. 2"
13858,5414,1293.0,,,,"51.1922.497, S. 5"
13859,5415,1293.0,,,,"51.1922.521, S. 5"
13860,5416,1293.0,,,,"51.1922.523, S. 2"
13861,5417,1293.0,,,,"51.1922.544, S. 5"
13863,5418,1293.0,,,,"51.1922.556, S. 5"
13864,5419,1293.0,,,,"51.1922.566, S. 5"
13834,5420,1293.0,,,,"51.1922.61, S. 2"
13835,5421,1293.0,,,,"51.1922.75, S. 4"
13836,5422,1293.0,,,,"51.1922.78, S. 3"
13837,5423,1293.0,,,,"51.1922.84, S. 3"
13838,5424,1293.0,,,,"51.1922.87, S. 2"
13839,5425,1293.0,,,,"51.1922.93, S. 3"
13299,5426,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1922_1923/canvas/0259.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1922_1923/0259,,"51.1922/23, S. 249-250, Abb. bis S. 260"
13298,5427,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1922_1923/canvas/0076.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1922_1923/0076,,"51.1922/23, S. 66-74"
12045,5428,1301.0,,,,"51.1928.348, 1. Beiblatt, S. 5"
12259,5429,1363.0,,,,"51.1937, S. 281-284"
14841,5430,1550.0,,x,,"52.1904.180, S. 796"
12967,5431,1624.0,,,,"52.1907, Bd. 103, S. 145-168"
12970,5432,1624.0,,,,"52.1908, Bd. 104.2; S. 594-603"
12969,5433,1624.0,,,,"52.1908.103, S. 891-903"
15292,5434,1408.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2031766/canvas/f397,https://gallica.bnf.fr/ark:/12148/bpt6k2031766/f397.item,,"52.1910.3, S. 355-359"
13300,5435,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1923/canvas/0216.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1923/0216,,"52.1923, S. 200-204"
13922,5436,1293.0,,,,"52.1923.10, S. 4"
13875,5437,1293.0,,,,"52.1923.113, S. 6"
13876,5438,1293.0,,,,"52.1923.226, S. 5"
13877,5439,1293.0,,,,"52.1923.243, S. 3"
13878,5440,1293.0,,,,"52.1923.263, S. 5"
13879,5441,1293.0,,,,"52.1923.285, S. 2"
13880,5442,1293.0,,,,"52.1923.287, S. 5"
13868,5443,1293.0,,,,"52.1923.29, S. 5"
13923,5444,1293.0,,,,"52.1923.291, S. 5"
13881,5445,1293.0,,,,"52.1923.299, S. 5"
13882,5446,1293.0,,,,"52.1923.323, S. 5"
13883,5447,1293.0,,,,"52.1923.349, S. 2"
13884,5448,1293.0,,,,"52.1923.351, S. 3"
13885,5449,1293.0,,,,"52.1923.359, S. 2"
13886,5450,1293.0,,,,"52.1923.359, S. 5"
13887,5451,1293.0,,,,"52.1923.364, S. 3"
13888,5452,1293.0,,,,"52.1923.371, S. 5"
13889,5453,1293.0,,,,"52.1923.381, S. 5"
13890,5454,1293.0,,,,"52.1923.405, S. 5"
13869,5455,1293.0,,,,"52.1923.41, S. 5"
13891,5456,1293.0,,,,"52.1923.411, S. 3"
13892,5457,1293.0,,,,"52.1923.450, S. 2"
13893,5458,1293.0,,,,"52.1923.455, S. 2"
13894,5459,1293.0,,,,"52.1923.459, S. 3"
13895,5460,1293.0,,,,"52.1923.465, S. 5"
13866,5461,1293.0,,,,"52.1923.5, S. 5"
13896,5462,1293.0,,,,"52.1923.509, S. 2"
13897,5463,1293.0,,,,"52.1923.511, S. 3"
13898,5464,1293.0,,,,"52.1923.522, S. 4"
13871,5465,1293.0,,,,"52.1923.53, S. 5"
13899,5466,1293.0,,,,"52.1923.537, S. 3"
13900,5467,1293.0,,,,"52.1923.548, S. 3"
13901,5468,1293.0,,,,"52.1923.551, S. 4"
13872,5469,1293.0,,,,"52.1923.56, S. 2-3"
13902,5470,1293.0,,,,"52.1923.562, S. 5"
13903,5471,1293.0,,,,"52.1923.573, S. 2"
13904,5472,1293.0,,,,"52.1923.579, S. 3"
13905,5473,1293.0,,,,"52.1923.592, S. 17 (4. Beiblatt)"
13906,5474,1293.0,,,,"52.1923.599, S. 2"
13873,5475,1293.0,,,,"52.1923.64, S. 3"
13867,5476,1293.0,,,,"52.1923.7, S. 3"
13874,5477,1293.0,,,,"52.1923.89, S. 5"
15395,5478,1279.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6143558d/canvas/f195,https://gallica.bnf.fr/ark:/12148/bpt6k6143558d/canvas/f195,,"52.1927, p. 183-192"
12667,5479,1368.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1936_1937/canvas/0283.json,https://digi.ub.uni-heidelberg.de/diglit/kfa1936_1937/0283,,"52.1936/1937.11, S. 261-268"
11592,5480,1368.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1936_1937/canvas/0064.json,https://digi.ub.uni-heidelberg.de/diglit/kfa1936_1937/0064,,"52.1936/1937.8, S. 57-66"
15394,5481,1279.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6143558d/canvas/f109,https://gallica.bnf.fr/ark:/12148/bpt6k6143558d/canvas/f109,,"52.1927, p. 101-109"
15944,5482,1408.0,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k203177k/canvas/f501,https://gallica.bnf.fr/ark:/12148/bpt6k203177k/f501.item,,"52e année, t. IV, p. 437-448"
14842,5483,1550.0,,x,,"53.1905.183, S. 468"
12968,5484,1624.0,,,,"53.1909, Bd. 105, S. 924-936"
12979,5485,1624.0,,,,"53.1909, Bd. 106, S. 571-585"
13908,5486,1293.0,,,,"53.1923.28, S. 3"
13870,5487,1293.0,,,,"53.1923.46, S. 2"
13302,5488,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1923_1924/canvas/0262.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1923_1924/0262,,"53.1923/24, S. 255-258"
13301,5489,1351.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/dkd1923_1924/canvas/0068.json,https://digi.ub.uni-heidelberg.de/diglit/dkd1923_1924/0068,,"53.1923/24, S. 61-62"
14015,5490,1293.0,,,,"53.1924.1, S. 5"
13929,5491,1293.0,,,,"53.1924.113, S. 3"
13928,5492,1293.0,,,,"53.1924.114, S. 3"
13927,5493,1293.0,,,,"53.1924.125, S. 2"
13926,5494,1293.0,,,,"53.1924.134, S. 4"
13924,5495,1293.0,,,,"53.1924.194, S. 5"
13931,5496,1293.0,,,,"53.1924.206, S. 5"
13941,5497,1293.0,,,,"53.1924.206, S. 5; 53.1924.218, S. 5; 53.1924.230, S. 5; 53.1924.254, S. 5; 53.1924.265, S. 5; 53.1924.276, S. 5; 53.1924.288, S. 9"
13932,5498,1293.0,,,,"53.1924.207, S. 4"
13933,5499,1293.0,,,,"53.1924.215, S. 2"
13937,5500,1293.0,,,,"53.1924.218, S. 5"
13934,5501,1293.0,,,,"53.1924.239, S. 3"
13935,5502,1293.0,,,,"53.1924.242, S. 5"
13936,5503,1293.0,,,,"53.1924.265, S. 5"
13938,5504,1293.0,,,,"53.1924.274, S. 3"
13939,5505,1293.0,,,,"53.1924.276, S. 5"
13909,5506,1293.0,,,,"53.1924.28, S. 5"
13940,5507,1293.0,,,,"53.1924.285, S. 2"
13942,5508,1293.0,,,,"53.1924.290, S. 2"
13943,5509,1293.0,,,,"53.1924.292, S. 2"
13944,5510,1293.0,,,,"53.1924.300, S. 5"
13945,5511,1293.0,,,,"53.1924.306, S. 3"
13946,5512,1293.0,,,,"53.1924.312, S. 5"
13947,5513,1293.0,,,,"53.1924.324, S. 5"
13948,5514,1293.0,,,,"53.1924.325, S. 3"
13949,5515,1293.0,,,,"53.1924.336, S. 5"
13950,5516,1293.0,,,,"53.1924.337, S. 2"
13951,5517,1293.0,,,,"53.1924.369, S. 2"
13952,5518,1293.0,,,,"53.1924.373, S. 4"
13953,5519,1293.0,,,,"53.1924.385, S. 3"
13954,5520,1293.0,,,,"53.1924.428, S. 3"
13955,5521,1293.0,,,,"53.1924.432, S. 5; 53.1924.468, S. 5"
13956,5522,1293.0,,,,"53.1924.468, S. 5"
13957,5523,1293.0,,,,"53.1924.478, S. 2"
13958,5524,1293.0,,,,"53.1924.492, S. 5"
13959,5525,1293.0,,,,"53.1924.512, S. 3"
13960,5526,1293.0,,,,"53.1924.515, S. 3"
13961,5527,1293.0,,,,"53.1924.516, S. 3"
13963,5528,1293.0,,,,"53.1924.524, S. 2"
13971,5529,1293.0,,,,"53.1924.528, S. 5"
13911,5530,1293.0,,,,"53.1924.53, S. 4"
13965,5531,1293.0,,,,"53.1924.535, S. 2"
13966,5532,1293.0,,,,"53.1924.542, S. 2"
13967,5533,1293.0,,,,"53.1924.546, 4. Beiblatt"
13968,5534,1293.0,,,,"53.1924.547, S. 3"
13969,5535,1293.0,,,,"53.1924.550, S. 3"
13970,5536,1293.0,,,,"53.1924.552, S. 6"
13973,5537,1293.0,,,,"53.1924.557, 8. Beiblatt"
13972,5538,1293.0,,,,"53.1924.557, S. 5"
13975,5539,1293.0,,,,"53.1924.568, S. 2"
13974,5540,1293.0,,,,"53.1924.568, S. 3"
13976,5541,1293.0,,,,"53.1924.569, 8. Beiblatt"
13962,5542,1293.0,,,,"53.1924.574, S. 5"
13977,5543,1293.0,,,,"53.1924.582, S. 4"
13978,5544,1293.0,,,,"53.1924.583, S. 3"
13981,5545,1293.0,,,,"53.1924.593, 4. Beiblatt"
13980,5546,1293.0,,,,"53.1924.593, S. 2"
13982,5547,1293.0,,,,"53.1924.605, S. 2"
13983,5548,1293.0,,,,"53.1924.608, S. 6"
